Type,Name,Brand,Rating,Total Reviewers,log_review,recommendation_score
Scrub and Expoliation,Daily Microfoliant,Dermalogica,4.4,9,2.302585092994046,0.5826538523707148
Scrub and Expoliation,Tomato Aloe Snail Jelly Scrub,SMOOTO,4.7,9,2.302585092994046,0.6276538523707148
Scrub and Expoliation,Love Nature Face Scrub,Oriflame,4.6,9,2.302585092994046,0.6126538523707147
Scrub and Expoliation,Acid Duo 2% Mild Gel Cleanser,By Wishtrend,4.8,8,2.1972245773362196,0.6378976282932485
Scrub and Expoliation,Shikimic Gentle Exfoliating Scrub,Skin Dewi,4.4,8,2.1972245773362196,0.5778976282932485
Scrub and Expoliation,Micro Exfoliant,Maxi-peel,4.6,8,2.1972245773362196,0.6078976282932484
Scrub and Expoliation,Gentle Smoothing Face Scrub Rose Water & Aloe Vera,St. Ives,4.9,8,2.1972245773362196,0.6528976282932486
Scrub and Expoliation,BarrierCycle Toner Pad,P.Calm,5.0,8,2.1972245773362196,0.6678976282932485
Scrub and Expoliation,Expert Exfoliator Mask And Scrub,Novexpert,3.1,8,2.1972245773362196,0.38289762829324847
Scrub and Expoliation,Apricot Fruity Scrub,Yves Rocher,3.3,8,2.1972245773362196,0.41289762829324844
Scrub and Expoliation,off with those heads,B.Liv,3.0,8,2.1972245773362196,0.36789762829324846
Scrub and Expoliation,Pink Latte Face Scrub,Namo.ID,4.1,8,2.1972245773362196,0.5328976282932484
Scrub and Expoliation,Smooth & Pure Calming Toning Pad,Ariul,4.0,8,2.1972245773362196,0.5178976282932485
Scrub and Expoliation,Resist Weightless Body Treatment 2% BHA,Paula's Choice,4.3,8,2.1972245773362196,0.5628976282932484
Scrub and Expoliation,Resist Daily Pore Refining Treatment,Paula's Choice,4.4,8,2.1972245773362196,0.5778976282932485
Scrub and Expoliation,Green Tea Blackhead Remover Serum,Lanbena,5.0,8,2.1972245773362196,0.6678976282932485
Scrub and Expoliation,Super Aqua Max Peeling Gel,Nature Republic,4.1,7,2.0794415416798357,0.5275806221395836
Scrub and Expoliation,Lip Scrubtious,MAC,5.0,7,2.0794415416798357,0.6625806221395837
Scrub and Expoliation,Face Soap Scrub,Muji,4.3,7,2.0794415416798357,0.5575806221395836
Scrub and Expoliation,Brown Belle Facial Scrub,The Bath Box,4.2,6,1.9459101490553132,0.5365526977247018
Scrub and Expoliation,PURE SKIN 2IN1 FACE WASH AND SCUB,Oriflame,3.7,6,1.9459101490553132,0.46155269772470187
Scrub and Expoliation,SKIN CLEAR PEELING GEL WITH AHA BABY SMOOTH,BCL,4.0,6,1.9459101490553132,0.5065526977247018
Scrub and Expoliation,Gentle facial exfoliator,Essano,3.2,5,1.791759469228055,0.37959396968152015
Scrub and Expoliation,Lip Scrub,LUSH,4.4,5,1.791759469228055,0.5595939696815202
Scrub and Expoliation,Essentials,Artistry,4.2,5,1.791759469228055,0.5295939696815202
Scrub and Expoliation,AHA/BHA Exfoliating Cleanser,Murad,3.8,5,1.791759469228055,0.4695939696815201
Scrub and Expoliation,Almond Sugar Scrub,Innisfree,4.1,5,1.791759469228055,0.51459396968152
Scrub and Expoliation,Gentle Purifying Scrub,Avene,4.8,5,1.791759469228055,0.6195939696815201
Scrub and Expoliation,Black Sugar Scrub,The Face Shop,3.0,5,1.791759469228055,0.3495939696815201
Scrub and Expoliation,Berry Melting Face Scrub,Lavonne,4.0,5,1.791759469228055,0.49959396968152014
Scrub and Expoliation,Lemon Soap Soft Scrub,Kelly,3.8,5,1.791759469228055,0.4695939696815201
Scrub and Expoliation,Gentle Exfoliating Emulsion,IOMA,4.3,4,1.6094379124341003,0.5363635413009228
Scrub and Expoliation,Papaya Enzyme Face Scrub,Evete Naturals,2.8,4,1.6094379124341003,0.31136354130092286
Scrub and Expoliation,Body Scrub,Beautetox,4.8,4,1.6094379124341003,0.6113635413009229
Scrub and Expoliation,Gently Vita Exfoliator,Skin&Lab,4.5,4,1.6094379124341003,0.5663635413009229
Scrub and Expoliation,Apricot Scrub,Queen Helene,3.5,4,1.6094379124341003,0.4163635413009229
Scrub and Expoliation,APPLE SMOOTHIE PEELING GEL,Mizon,4.0,4,1.6094379124341003,0.49136354130092286
Scrub and Expoliation,Dr Chukchuk Peeling Care for Face,Dr Chukchuk,4.0,4,1.6094379124341003,0.49136354130092286
Scrub and Expoliation,Radiance Enzyme Scrub,JUARA,3.5,4,1.6094379124341003,0.4163635413009229
Scrub and Expoliation,Teen Derm Gel,ISIS PHARMA,5.0,4,1.6094379124341003,0.6413635413009229
Scrub and Expoliation,Cleanser Exfoliating Peel,Airinderm Aesthetic,4.3,4,1.6094379124341003,0.5363635413009228
Scrub and Expoliation,Cellular Mineral Face Exfoliator,La Prairie,3.9,4,1.6094379124341003,0.4763635413009229
Scrub and Expoliation,Deep Cleansing Scrub,Hollywood Style,3.8,4,1.6094379124341003,0.4613635413009229
Scrub and Expoliation,Glycolic Peel,Caudalie,4.0,4,1.6094379124341003,0.49136354130092286
Scrub and Expoliation,Scrub Cleanser,Bless,4.3,4,1.6094379124341003,0.5363635413009228
Scrub and Expoliation,Exfoliating Gel Cleanser Papaya,Valenno,3.8,4,1.6094379124341003,0.4613635413009229
Scrub and Expoliation,Derma Formula Peeling Cream,Innisfree,4.8,4,1.6094379124341003,0.6113635413009229
Scrub and Expoliation,berry AHA! bright peel,Etude House,3.8,4,1.6094379124341003,0.4613635413009229
Scrub and Expoliation,Bellamonster Blemish Care Solution Pad,Bellamonster,4.8,4,1.6094379124341003,0.6113635413009229
Scrub and Expoliation,Facial Peeling For Dry Skin,Larissa,2.3,3,1.3862943611198906,0.22629031106979183
Scrub and Expoliation,Exfoliator & Nourish Apricot Oil Scrub,St. Ives,4.0,3,1.3862943611198906,0.4812903110697918
Scrub and Expoliation,Indonesian Coconut Face Scrub,FREEMAN,2.3,3,1.3862943611198906,0.22629031106979183
Scrub and Expoliation,REFRESH TIME PEELING GEL,Mizon,4.0,3,1.3862943611198906,0.4812903110697918
Scrub and Expoliation,Pure Active 3 in 1 Wash Scrub Mask,Garnier,3.7,3,1.3862943611198906,0.4362903110697919
Scrub and Expoliation,NOX Coffee Facial Scrub,Natasha,4.0,3,1.3862943611198906,0.4812903110697918
Scrub and Expoliation,Yellow Matcha Face Scrub,Namo.ID,3.3,3,1.3862943611198906,0.3762903110697918
Scrub and Expoliation,Beta Hydroxy Acid,The Inkey List,4.0,3,1.3862943611198906,0.4812903110697918
Scrub and Expoliation,Oil Balancing Pore Refining Facial Scrub,Sukin,4.3,3,1.3862943611198906,0.5262903110697917
Scrub and Expoliation,Clear Regular Strength Anti-Redness Exfoliating Solution,Paula's Choice,4.3,3,1.3862943611198906,0.5262903110697917
Scrub and Expoliation,Le Blanc Soft Exfoliating Pre-lotion,Chanel,3.0,3,1.3862943611198906,0.33129031106979184
Scrub and Expoliation,Feel So Good Peeling Pad,Scinic,3.7,3,1.3862943611198906,0.4362903110697919
Scrub and Expoliation,Masami Shouko Gentle Sensitive Konjac,Masami Shouko,4.7,3,1.3862943611198906,0.5862903110697919
Scrub and Expoliation,Facial Mild Peeling,primera,4.7,3,1.3862943611198906,0.5862903110697919
Scrub and Expoliation,Black Out Pore Peel-Off Pack,Secret Key,3.7,3,1.3862943611198906,0.4362903110697919
Scrub and Expoliation,Bright Stuff Exfoliating Toner,Emina,4.7,3,1.3862943611198906,0.5862903110697919
Scrub and Expoliation,SCRUBBING MUD WASH,Kanebo,5.0,3,1.3862943611198906,0.6312903110697918
Scrub and Expoliation,Every Week Face Scrub,Goodness,3.5,3,1.3862943611198906,0.40629031106979185
Scrub and Expoliation,Facial Scrub Black Mud,Sophie Martin,4.3,3,1.3862943611198906,0.5262903110697917
Scrub and Expoliation,Pure Source Pocket Pack,Missha,4.7,3,1.3862943611198906,0.5862903110697919
Scrub and Expoliation,Benton Heartleaf 80 Skin Toner Pad,Benton,4.7,3,1.3862943611198906,0.5862903110697919
Scrub and Expoliation,Citrus Facial Scrub,Burt's Bees,4.2,3,1.3862943611198906,0.5112903110697918
Scrub and Expoliation,Facial Exfoliator - Skin Cells Regeneration,Ocean Fresh,3.0,3,1.3862943611198906,0.33129031106979184
Scrub and Expoliation,ENZYME CLEANSER,Dr. Barbara Sturm,4.7,3,1.3862943611198906,0.5862903110697919
Scrub and Expoliation,Skin Perfecting 8% AHA Lotion Exfoliant,Paula's Choice,4.3,3,1.3862943611198906,0.5262903110697917
Scrub and Expoliation,Cool Moist Invigorating Cucumber Facial Scrub,Beauty Formulas,4.3,3,1.3862943611198906,0.5262903110697917
Scrub and Expoliation,Oatmeal n Honey Natural Facial Scrub,Queen Helene,3.5,2,1.0986122886681096,0.39330365861172834
Scrub and Expoliation,Rice Facial Scrub,JUARA,2.5,2,1.0986122886681096,0.24330365861172829
Scrub and Expoliation,Oil-Free Acne Wash,Neutrogena,5.0,2,1.0986122886681096,0.6183036586117283
Scrub and Expoliation,Real Nature Peeling Gel Wash,Nature Republic,3.5,2,1.0986122886681096,0.39330365861172834
Scrub and Expoliation,Waso Soft Cushy Polisher,Shiseido,4.5,2,1.0986122886681096,0.5433036586117284
Scrub and Expoliation,My Soft Grain Scrub,Sioris,4.0,2,1.0986122886681096,0.4683036586117283
Scrub and Expoliation,Orange Gluta Aura Scrub Mask,SMOOTO,4.0,2,1.0986122886681096,0.4683036586117283
Scrub and Expoliation,Detclear,Meishoku,5.0,2,1.0986122886681096,0.6183036586117283
Scrub and Expoliation,TROPICALCLEANSE Daily Exfoliating Cleanser,GlamGlow,3.5,2,1.0986122886681096,0.39330365861172834
Scrub and Expoliation,Facial Scrub,Watsons,3.5,2,1.0986122886681096,0.39330365861172834
Scrub and Expoliation,Honey Love 3 in 1,Leahlani Skincare,4.5,2,1.0986122886681096,0.5433036586117284
Scrub and Expoliation,Visibly Clear Spot Stress Control,Neutrogena,3.0,2,1.0986122886681096,0.31830365861172827
Scrub and Expoliation,Evivesse Skin Renewing Exfoliating,Revlon,3.5,2,1.0986122886681096,0.39330365861172834
Scrub and Expoliation,Facial Scrub,DHC,4.0,2,1.0986122886681096,0.4683036586117283
Scrub and Expoliation,Sugar Lip Scrub,MS Glow,5.0,2,1.0986122886681096,0.6183036586117283
Scrub and Expoliation,Microdelivery Exfoliating Facial Wash,Philosophy,4.5,2,1.0986122886681096,0.5433036586117284
Scrub and Expoliation,Lotion P50V,Biologique Recherche,4.5,2,1.0986122886681096,0.5433036586117284
Scrub and Expoliation,Yves Rocher,Yves Rocher,5.0,2,1.0986122886681096,0.6183036586117283
Scrub and Expoliation,Peeling Cream for Dry Sensitive Skin,Esther Cosmetic,3.5,2,1.0986122886681096,0.39330365861172834
Scrub and Expoliation,Facial Peeling with Green Tea,Larissa,4.5,2,1.0986122886681096,0.5433036586117284
Scrub and Expoliation,Green Tea & Tamarind Facial Scrub,Sensatia Botanicals,5.0,2,1.0986122886681096,0.6183036586117283
Scrub and Expoliation,Probiotics Aqua Toner Pads Jeju Tea Tree,Kye Beauty,4.0,2,1.0986122886681096,0.4683036586117283
Scrub and Expoliation,Natural Skincare Scrub Cleanser,Oriflame,4.0,2,1.0986122886681096,0.4683036586117283
Scrub and Expoliation,Peach All In One Peeling,Baviphat,4.5,2,1.0986122886681096,0.5433036586117284
Scrub and Expoliation,FRXXXTION Stick Exfoliating,Tarte Cosmetics,4.5,2,1.0986122886681096,0.5433036586117284
Scrub and Expoliation,Facial Scrub,Watsons,3.0,2,1.0986122886681096,0.31830365861172827
Scrub and Expoliation,Rice Brightening Scrub Foam,SKINFOOD,3.5,2,1.0986122886681096,0.39330365861172834
Scrub and Expoliation,Black Tea Scrub,essenHERB,4.5,2,1.0986122886681096,0.5433036586117284
Scrub and Expoliation,Probiotics Aqua Toner Pads Jeju Cica,Kye Beauty,4.0,2,1.0986122886681096,0.4683036586117283
Scrub and Expoliation,Goldspa,OSPAS,4.3,2,1.0986122886681096,0.5133036586117282
Scrub and Expoliation,The Replenishing Oil Exfoliator,La Mer,4.5,2,1.0986122886681096,0.5433036586117284
Scrub and Expoliation,REINE BLANCHE ILLUMINATING SCRUB,L'Occitane,4.5,2,1.0986122886681096,0.5433036586117284
Scrub and Expoliation,Real Polish Honey & Sugar Scrub,Neogen,5.0,2,1.0986122886681096,0.6183036586117283
Scrub and Expoliation,Gentle Exfoliating Cream,Hiqween,4.0,2,1.0986122886681096,0.4683036586117283
Scrub and Expoliation,Tea Tree & Volcanic ash Facial Mask,PETAL FRESH ORGANICS,4.5,2,1.0986122886681096,0.5433036586117284
Scrub and Expoliation,Peach & Willow Bark Deep Pore Scrub,Burt's Bees,3.0,1,0.6931471805599453,0.3
Scrub and Expoliation,Even Advanced Sea Algae Enzyme Scrub,Alba Botanica,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Pure Clay Glow Scrub,L'Oreal Paris,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Facial Scrub,Watsons,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Pure System Exfoliating Cleanser,Yves Rocher,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Neutrogena Pore and Shine Daily Scrub,Neutrogena,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Super Fruits Scrub + Mask,100% Pure,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Fabulipsâ¢ Sugar Lip Scrub & Polish,Bliss,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Active Charcoal Exfoliating Cleansing Powder to Clear Pores,Origins,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Metamorphosis Exfoliating Powder,Sephora,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Keep It Sweet Sugar Lip Scrub,Milani,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Klavuu City Defense Anti Dust Calm Cleansing Pad,KLAVUU,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Soft and Moist Type Peeling Gel,Jigott,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Satin Facial Scrub,Young Living,3.0,1,0.6931471805599453,0.3
Scrub and Expoliation,Bright Botanical Gentle Brightening Scrub,Yves Rocher,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Weekly Polish,WNG Skin Benefits,3.0,1,0.6931471805599453,0.3
Scrub and Expoliation,Sircuit Skin Sir Activ Zeolite Invigorating Scrub,Sircuit,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Facial Scrub,Watsons,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Alpha Hydroxy Acid Serum,The Inkey List,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,ettusais peeling milk,Ettusais,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Lip Scrub,Rodial,3.0,1,0.6931471805599453,0.3
Scrub and Expoliation,Almond & Honey Face Scrub,Mario Badescu,3.0,1,0.6931471805599453,0.3
Scrub and Expoliation,Gentle Double Exfoliation Scrub,Creme Simon,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Micro Cleanse Super Scrub,Alpha-H,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Laser-Free Retexturizer,Peter Thomas Roth,2.0,1,0.6931471805599453,0.15
Scrub and Expoliation,Very ClearÂ® Acne Scrub,Derma E,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Exfoliating Cleansing Cream,Sephora,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Aquabella Micro-Exfoliating Purifying Gel,Nuxe,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Peeling Spray,Noera by Reisha,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,daily superfoliant,Dermalogica,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,NO. 9 DAILY CHEMICAL EXFOLIANT,OUMERE,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Buffing Grains For Face,Bobbi Brown,4.5,1,0.6931471805599453,0.525
Scrub and Expoliation,Ole Henriksen Walnut Complexion Scrub,Ole Henriksen,2.0,1,0.6931471805599453,0.15
Scrub and Expoliation,Flebeaute White Crystal Diamond Peeling,The Face Shop,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,The Clean Dirt,may lindstrom skin,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Gentle Daily Exfoliant,Alpha-H,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Sea Therapy Refining Facial Polish,Seaflora,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Nature's Gentle Dermabrasion,Origins,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Renewage Face Srub,Solusi Organic,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Dermopure Face Scrub,Eucerin,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Rejuvenating Facial Scrub,Sukin,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Evening Detox Spray-on Exfoliant,This Works,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Exfoliating Cleansing Cream,Sephora,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Cleansing Clay Scrub,Cle de Peau Beaute,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Creamy Scrub,Sephora,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Milked Yogurt Silky Face Polisher,Cliskin,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Circular Face Scrub,NAÃF,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Sebo Pure Vegetal 3 In 1 Cleanser Scrub,Yves Rocher,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Facial Scrub Refreshing,Beauty Formulas,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Bio-Treasure Japanese Apricot Seed Smoothing Face Scrub,Bio-Essence,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Boscia Smoothing Facial Polish,Boscia,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,GinZing Refreshing Scrub Cleanser,Origins,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Pore Unclogging Scrub,Biore,2.0,1,0.6931471805599453,0.15
Scrub and Expoliation,Anti-Aging Buffing Beads,Peter Thomas Roth,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Botanical Exfoliating Scrub,Mario Badescu,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Goodness Every Week Face Scrub,Goodness,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Jeju Vulcanic Lava Pore Cleansing Stick,The Face Shop,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Blackmud Facial Scrub,Brunbrun Paris,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Rose sugar scrub,Lancome,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Natasha Moisturizing Milk Cleanser,Natasha,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Mild Cleanser Scrub,Xpeditions,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Peelosoft BubblEraser Pads,Mediheal,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Avocado & Sugar Lip Scrub,SKINFOOD,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Natural Daily Original Coffee Mask [Pore Scrub],the SAEM,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Calm Redness Relief 1% BHA Lotion Exfoliant,Paula's Choice,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Black Rice Soft Peeling Gel,Haruharu Wonder,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Black Sugar Facial Scrub,Tosowoong,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Fermented White Tea Foam Cleanser,The Face Shop,2.0,1,0.6931471805599453,0.15
Scrub and Expoliation,Perfume Body Peeling,Secret Key,1.0,1,0.6931471805599453,0.0
Scrub and Expoliation,Tsubaki Oil-Infused Exfoliating Powder,Boscia,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Blemish Soothing A-Clear Essence & Pack,Neogen,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Facial Peeling Scrub,Rivera,3.0,1,0.6931471805599453,0.3
Scrub and Expoliation,Clinelle,Clinelle,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Kylie Skin Walnut Face Scrub,Kylie Cosmetics,3.0,1,0.6931471805599453,0.3
Scrub and Expoliation,Glycolic Acid Toner,The Inkey List,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Gentle Refiner Exfoliating Cream With Microbeads Mimosa Tenuiflora,Clarins,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Facial Wash,Shinzui,3.0,1,0.6931471805599453,0.3
Scrub and Expoliation,Unscented Sensitive Facial Scrub,Sensatia Botanicals,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Simple Smoothing Facial Scrub,Simple,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Soft and Moist Type Peeling Gel,Jigott,5.0,1,0.6931471805599453,0.6
Scrub and Expoliation,Soft and Moist Type Peeling Gel,Jigott,4.0,1,0.6931471805599453,0.44999999999999996
Scrub and Expoliation,Age Defender Dual-Action Exfoliating Cleanser,Kiehl's,4.0,1,0.6931471805599453,0.44999999999999996
Make Up Removal,Micellar Cleansing Water All-in-1,Garnier,4.4,14100,9.55400099583723,0.91
Make Up Removal,Vitamin Micellar Water,Pond's,4.0,9389,9.147400572202308,0.8316450905471935
Make Up Removal,Micellar Oil-Infused Cleansing Water,Garnier,4.1,4744,8.464846711044029,0.8158329870913633
Make Up Removal,Micellar Cleansing Water All-in-1,Garnier,4.2,4700,8.45553053102413,0.8304124325843547
Make Up Removal,Sensibio H2O,Bioderma,4.5,3420,8.137688184977605,0.8610642736970692
Make Up Removal,MicellAIR Skin Breathe,NIVEA,4.0,1634,7.399398083331354,0.7527361038824021
Make Up Removal,Nature Daily Seaweed Cleansing Micellar Water,Wardah,3.9,1565,7.356279876550748,0.7357896455532391
Make Up Removal,Micellair Skin Breathe Xpert Makeup Remover Micellar Water,NIVEA,4.3,1303,7.1731917424865985,0.7875246120528114
Make Up Removal,White Expert Purifying Makeup Remover,Safi,4.0,1052,6.959398512133975,0.7328734775319363
Make Up Removal,Make Up Clear Micellar Water,NIVEA,3.5,918,6.823286122355687,0.6517290407715144
Make Up Removal,MicellAIR Skin Breathe,NIVEA,4.0,881,6.782192056006791,0.7248739569520277
Make Up Removal,Camomile Sumptuos Cleansing Butter,The Body Shop,4.4,846,6.741700694652055,0.783046080668371
Make Up Removal,All Clean Balm,Heimish,4.3,767,6.643789733147672,0.763626147170063
Make Up Removal,Sebium H2O,Bioderma,4.3,717,6.576469569048224,0.7605871549689558
Make Up Removal,Perfect Cleansing Water,Biore,4.1,682,6.52649485957079,0.728331177812837
Make Up Removal,Cleansing Express Brightening,PIXY,3.9,681,6.525029657843462,0.6982650351246549
Make Up Removal,Purity Micellar Water,Corine de Farme,3.9,628,6.444131256700441,0.6946130890332505
Make Up Removal,Micellar Cleansing Water Vitamin C,Garnier,4.3,595,6.39024066706535,0.7521803397403017
Make Up Removal,White Beauty Shake & Clean,Pond's,3.2,589,6.380122536899765,0.5867235832977956
Make Up Removal,Makeup Remover Cleansing Oil Sheet,Biore,4.3,557,6.324358962381311,0.7492062830158606
Make Up Removal,Clean it Zero,Banila Co,4.5,527,6.269096283706261,0.7767115943627303
Make Up Removal,Perfect Cleansing Water,Biore,4.5,524,6.263398262591624,0.7764543721476515
Make Up Removal,Micellar Cleansing Water,Ovale,3.8,517,6.249975242259483,0.6708484251085975
Make Up Removal,Makeup Remover Cleansing Balm,Pond's,4.4,495,6.206575926724928,0.758889276862196
Make Up Removal,30 Seconds Meltaway Balm,Dear Me Beauty,4.2,468,6.150602768446279,0.7263625154712273
Make Up Removal,Water Rose Micellar Cleansing Water,Garnier,4.4,426,6.056784013228625,0.7521273138902737
Make Up Removal,Cleansing Express Anti Acne,PIXY,3.9,416,6.0330862217988015,0.6760575392647645
Make Up Removal,Micellar Cleansing Water,Simple,4.6,395,5.981414211254481,0.7787249419046667
Make Up Removal,Vitamin Micellar Water,Pond's,4.1,393,5.976350909297934,0.7034963724208629
Make Up Removal,Cleansing Facial Wipes,Simple,4.4,391,5.971261839790462,0.7482666397285711
Make Up Removal,Clear Solutions Shake & Clean,Pond's,3.3,388,5.963579343618446,0.5829198335930823
Make Up Removal,Facial Cleansing Wipes,Shikada,3.4,333,5.8111409929767,0.5910384041588704
Make Up Removal,Clean Express Total Clean,Maybelline,4.0,285,5.655991810819852,0.6740346013474822
Make Up Removal,Crystal Purifying Micellar Water,L'Oreal Paris,4.5,281,5.641907070938114,0.7483987827153114
Make Up Removal,Bright Stuff Micellar Water,Emina,3.9,267,5.5909869805108565,0.6561001288163173
Make Up Removal,Acne Solution Micellar Water,Pond's,3.7,260,5.564520407322694,0.6249053648019272
Make Up Removal,Clean and Clear Micellar Water,Clean & Clear,3.7,260,5.564520407322694,0.6249053648019272
Make Up Removal,Perfect Bright Tone Up Micellar Water,Wardah,3.9,236,5.4680601411351315,0.650550919137955
Make Up Removal,Micellar Cleansing Water,Ovale,4.1,226,5.424950017481403,0.6786048257003496
Make Up Removal,Omega Butter Deep Cleansing Balm,Somethinc,4.2,220,5.3981627015177525,0.6923955825947941
Make Up Removal,Vitamin Micellar Water,Pond's,4.1,203,5.318119993844216,0.6737822645402503
Make Up Removal,30 Seconds Meltaway Balm,Dear Me Beauty,4.3,202,5.313205979041787,0.7035604342333804
Make Up Removal,Waterproof Make Up Remover + Collagen Water,Hanasui,4.2,194,5.272999558563747,0.6867454208580906
Make Up Removal,Hello Glow Micellar Cleansing Gel,Dermies,4.6,193,5.267858159063328,0.7465133258655492
Make Up Removal,Cleansing Water,Watsons,4.1,185,5.225746673713202,0.6696123133343405
Make Up Removal,Micellar Cleansing Water,Marcks' Teens,3.3,182,5.209486152841421,0.5488782747773001
Make Up Removal,Micellar Gel Refreshing,Corine de Farme,3.5,176,5.176149732573829,0.5773733895388092
Make Up Removal,Pembersih Two In One Bengkoang Whitening,Mustika Ratu,3.8,174,5.1647859739235145,0.6218604024661314
Make Up Removal,Cleansing Moist Micellar Water,Azarine Cosmetics,4.4,168,5.1298987149230735,0.7102855086815034
Make Up Removal,Micellar Water Drop Cleanser,Emina,4.0,168,5.1298987149230735,0.6502855086815034
Make Up Removal,White Secret Pure Brightening Cleanser - Discontinued,Wardah,3.6,158,5.0689042022202315,0.5875320714180343
Make Up Removal,Balm Bae Cleansing Balm,Juju & Co,4.8,157,5.062595033026967,0.7672472605262267
Make Up Removal,Clean It Zero,Banila Co,4.3,157,5.062595033026967,0.6922472605262266
Make Up Removal,Take the Day Off Cleansing Balm,CLINIQUE,4.3,152,5.030437921392435,0.6907956120821868
Make Up Removal,Vitamin Micellar Water,Pond's,4.4,148,5.003946305945459,0.7045997176007182
Make Up Removal,Clean Face Micellar Water 3 in 1,Purbasari,4.0,147,4.997212273764115,0.6442957273838957
Make Up Removal,MicellAIR Skin Breathe Oil & Acne Care Micellar Water,NIVEA,4.1,146,4.990432586778736,0.6589896762007156
Make Up Removal,Micellar Salicylic BHA,Garnier,4.3,145,4.983606621708336,0.6886815359147929
Make Up Removal,Clean Face Micellar Water 3 in 1,Purbasari,4.2,143,4.969813299576001,0.6730588725724158
Make Up Removal,Make Up Clear Micellar Water,NIVEA,3.7,140,4.948759890378168,0.5971084716455195
Make Up Removal,Micellar Water,L'Oreal Paris,4.3,133,4.897839799950911,0.6848098177465254
